date,direction,type,url,status,method,mimeType,encodedDataLength,remoteIPAddress,protocol
5:48:39 PM,response,Script,https://assets-proxy.anthropic.com/claude-ai/v2/assets/v1/c6a992d55-DllkgqlX.js,200,,text/javascript,891,160.79.104.10,h3
5:48:39 PM,response,Script,https://assets-proxy.anthropic.com/claude-ai/v2/assets/v1/c6a992d55-BN0WNR7K.js,200,,text/javascript,890,160.79.104.10,h3
5:48:39 PM,response,Script,https://assets-proxy.anthropic.com/claude-ai/v2/assets/v1/c6a992d55-bsVAaBS1.js,200,,text/javascript,898,160.79.104.10,h3
5:48:39 PM,response,Script,https://assets-proxy.anthropic.com/claude-ai/v2/assets/v1/c6a992d55-DLR_9yvZ.js,200,,text/javascript,900,160.79.104.10,h3
5:48:39 PM,request,Fetch,https://browser-intake-us5-datadoghq.com/api/v2/rum?ddsource=browser&dd-api-key=pub71869dceb5b70dba6123af9ca357d1f9&dd-evp-origin-version=6.31.0&dd-evp-origin=browser&dd-request-id=906f7810-6df2-4f3e-bf22-0972f4de9762&batch_time=1776116919472&_dd.api=fetch,,POST,,,,
5:48:39 PM,response,Script,https://assets-proxy.anthropic.com/claude-ai/v2/assets/v1/cf1a02a1a-dlK9sQnC.js,200,,text/javascript,896,160.79.104.10,h3
5:48:39 PM,response,Fetch,https://browser-intake-us5-datadoghq.com/api/v2/rum?ddsource=browser&dd-api-key=pub71869dceb5b70dba6123af9ca357d1f9&dd-evp-origin-version=6.31.0&dd-evp-origin=browser&dd-request-id=906f7810-6df2-4f3e-bf22-0972f4de9762&batch_time=1776116919472&_dd.api=fetch,202,,application/json,74,34.149.66.154,h2
5:48:39 PM,request,Fetch,https://claude.ai/api/organizations/21dbfb95-7b0f-4702-9334-1cb992fd3872/chat_conversations/8bec5b2b-f491-4918-b8ac-cd9e5888eb63?tree=True&rendering_mode=messages&render_all_tools=true&consistency=eventual,,GET,,,,
5:48:39 PM,response,Fetch,https://claude.ai/api/organizations/21dbfb95-7b0f-4702-9334-1cb992fd3872/chat_conversations/8bec5b2b-f491-4918-b8ac-cd9e5888eb63?tree=True&rendering_mode=messages&render_all_tools=true&consistency=eventual,200,,application/json,537,160.79.104.10,h3
5:48:40 PM,request,Fetch,https://browser-intake-us5-datadoghq.com/api/v2/rum?ddsource=browser&dd-api-key=pub71869dceb5b70dba6123af9ca357d1f9&dd-evp-origin-version=6.31.0&dd-evp-origin=browser&dd-request-id=c8c63590-66cc-4c8e-b260-cb2da2e6e60f&batch_time=1776116920568&_dd.api=fetch,,POST,,,,
5:48:40 PM,response,Fetch,https://browser-intake-us5-datadoghq.com/api/v2/rum?ddsource=browser&dd-api-key=pub71869dceb5b70dba6123af9ca357d1f9&dd-evp-origin-version=6.31.0&dd-evp-origin=browser&dd-request-id=c8c63590-66cc-4c8e-b260-cb2da2e6e60f&batch_time=1776116920568&_dd.api=fetch,202,,application/json,73,34.149.66.154,h2
5:48:44 PM,request,Fetch,https://claude.ai/api/event_logging/batch,,POST,,,,
5:48:44 PM,request,Other,https://a-api.anthropic.com/v1/b,,OPTIONS,,,,
5:48:44 PM,request,Fetch,https://a-api.anthropic.com/v1/b,,POST,,,,
5:48:44 PM,response,Fetch,https://claude.ai/api/event_logging/batch,200,,application/json,268,160.79.104.10,h3
5:48:44 PM,response,Preflight,https://a-api.anthropic.com/v1/b,200,,,630,160.79.104.10,h3
5:48:44 PM,response,Fetch,https://a-api.anthropic.com/v1/b,200,,application/json,494,160.79.104.10,h3
5:48:47 PM,request,Fetch,https://claude.ai/api/organizations/21dbfb95-7b0f-4702-9334-1cb992fd3872/chat_conversations/8bec5b2b-f491-4918-b8ac-cd9e5888eb63/completion,,POST,,,,
5:48:50 PM,response,Fetch,https://claude.ai/api/organizations/21dbfb95-7b0f-4702-9334-1cb992fd3872/chat_conversations/8bec5b2b-f491-4918-b8ac-cd9e5888eb63/completion,200,,text/event-stream,312,160.79.104.10,h3
5:48:51 PM,request,Fetch,https://claude.ai/api/organizations/21dbfb95-7b0f-4702-9334-1cb992fd3872/chat_conversations/8bec5b2b-f491-4918-b8ac-cd9e5888eb63?tree=True&rendering_mode=messages&render_all_tools=true&consistency=eventual,,GET,,,,
5:48:51 PM,response,Fetch,https://claude.ai/api/organizations/21dbfb95-7b0f-4702-9334-1cb992fd3872/chat_conversations/8bec5b2b-f491-4918-b8ac-cd9e5888eb63?tree=True&rendering_mode=messages&render_all_tools=true&consistency=eventual,200,,application/json,572,160.79.104.10,h3
5:48:52 PM,request,Fetch,https://a-api.anthropic.com/v1/b,,POST,,,,
5:48:52 PM,request,Other,https://a-api.anthropic.com/v1/b,,OPTIONS,,,,
5:48:52 PM,response,Preflight,https://a-api.anthropic.com/v1/b,200,,,659,160.79.104.10,h3
5:48:52 PM,response,Fetch,https://a-api.anthropic.com/v1/b,200,,application/json,491,160.79.104.10,h3
5:48:52 PM,request,Fetch,https://browser-intake-us5-datadoghq.com/api/v2/rum?ddsource=browser&dd-api-key=pub71869dceb5b70dba6123af9ca357d1f9&dd-evp-origin-version=6.31.0&dd-evp-origin=browser&dd-request-id=03a15a2c-0433-4889-837d-5674f524ef1c&batch_time=1776116932824&_dd.api=fetch,,POST,,,,
5:48:52 PM,response,Fetch,https://browser-intake-us5-datadoghq.com/api/v2/rum?ddsource=browser&dd-api-key=pub71869dceb5b70dba6123af9ca357d1f9&dd-evp-origin-version=6.31.0&dd-evp-origin=browser&dd-request-id=03a15a2c-0433-4889-837d-5674f524ef1c&batch_time=1776116932824&_dd.api=fetch,202,,application/json,225,34.149.66.154,h2
5:48:53 PM,request,Fetch,https://a-api.anthropic.com/v1/m,,POST,,,,
5:48:53 PM,request,Other,https://a-api.anthropic.com/v1/m,,OPTIONS,,,,
5:48:53 PM,response,Preflight,https://a-api.anthropic.com/v1/m,200,,,627,160.79.104.10,h3
5:48:53 PM,response,Fetch,https://a-api.anthropic.com/v1/m,200,,application/json,493,160.79.104.10,h3
5:48:56 PM,request,Fetch,https://claude.ai/api/organizations/21dbfb95-7b0f-4702-9334-1cb992fd3872/chat_conversations/8bec5b2b-f491-4918-b8ac-cd9e5888eb63/completion,,POST,,,,
5:49:01 PM,request,Fetch,https://a-api.anthropic.com/v1/b,,POST,,,,
5:49:01 PM,request,Other,https://a-api.anthropic.com/v1/b,,OPTIONS,,,,
5:49:01 PM,response,Preflight,https://a-api.anthropic.com/v1/b,200,,,626,160.79.104.10,h3
5:49:02 PM,response,Fetch,https://a-api.anthropic.com/v1/b,200,,application/json,491,160.79.104.10,h3
5:49:02 PM,response,Fetch,https://claude.ai/api/organizations/21dbfb95-7b0f-4702-9334-1cb992fd3872/chat_conversations/8bec5b2b-f491-4918-b8ac-cd9e5888eb63/completion,200,,text/event-stream,312,160.79.104.10,h3
5:49:03 PM,request,Fetch,https://api-iam.intercom.io/messenger/web/metrics,,POST,,,,
5:49:04 PM,response,Fetch,https://api-iam.intercom.io/messenger/web/metrics,200,,text/html,721,54.145.84.212,h2
5:49:04 PM,request,Fetch,https://claude.ai/api/organizations/21dbfb95-7b0f-4702-9334-1cb992fd3872/chat_conversations/8bec5b2b-f491-4918-b8ac-cd9e5888eb63?tree=True&rendering_mode=messages&render_all_tools=true&consistency=eventual,,GET,,,,
5:49:04 PM,response,Fetch,https://claude.ai/api/organizations/21dbfb95-7b0f-4702-9334-1cb992fd3872/chat_conversations/8bec5b2b-f491-4918-b8ac-cd9e5888eb63?tree=True&rendering_mode=messages&render_all_tools=true&consistency=eventual,200,,application/json,536,160.79.104.10,h3
5:49:04 PM,request,Fetch,https://browser-intake-us5-datadoghq.com/api/v2/rum?ddsource=browser&dd-api-key=pub71869dceb5b70dba6123af9ca357d1f9&dd-evp-origin-version=6.31.0&dd-evp-origin=browser&dd-request-id=213d75cf-47d7-44d6-aa4d-70bde4af4903&batch_time=1776116944552&_dd.api=fetch,,POST,,,,
5:49:04 PM,response,Fetch,https://browser-intake-us5-datadoghq.com/api/v2/rum?ddsource=browser&dd-api-key=pub71869dceb5b70dba6123af9ca357d1f9&dd-evp-origin-version=6.31.0&dd-evp-origin=browser&dd-request-id=213d75cf-47d7-44d6-aa4d-70bde4af4903&batch_time=1776116944552&_dd.api=fetch,202,,application/json,74,34.149.66.154,h2
5:49:07 PM,request,Fetch,https://a-api.anthropic.com/v1/b,,POST,,,,
5:49:07 PM,request,Other,https://a-api.anthropic.com/v1/b,,OPTIONS,,,,
5:49:07 PM,response,Preflight,https://a-api.anthropic.com/v1/b,200,,,626,160.79.104.10,h3
5:49:07 PM,response,Fetch,https://a-api.anthropic.com/v1/b,200,,application/json,489,160.79.104.10,h3
5:49:34 PM,request,Fetch,https://browser-intake-us5-datadoghq.com/api/v2/rum?ddsource=browser&dd-api-key=pub71869dceb5b70dba6123af9ca357d1f9&dd-evp-origin-version=6.31.0&dd-evp-origin=browser&dd-request-id=0eea7d23-984f-40a7-bb20-cec22206e5b4&batch_time=1776116974555&_dd.api=fetch,,POST,,,,
5:49:34 PM,response,Fetch,https://browser-intake-us5-datadoghq.com/api/v2/rum?ddsource=browser&dd-api-key=pub71869dceb5b70dba6123af9ca357d1f9&dd-evp-origin-version=6.31.0&dd-evp-origin=browser&dd-request-id=0eea7d23-984f-40a7-bb20-cec22206e5b4&batch_time=1776116974555&_dd.api=fetch,202,,application/json,73,34.149.66.154,h2
